record_Id,group,dataSetName,lon,lat,elev,archive,proxy,age,resolution,temperature,temperature_type,season,continent
MilandreCave.Affolter.2019_0_155,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,4619.5,35,8.2,absolute,annual,1
MilandreCave.Affolter.2019_0_156,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,4654.5,35,8.2,absolute,annual,1
MilandreCave.Affolter.2019_0_157,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,4703,35,8.3,absolute,annual,1
MilandreCave.Affolter.2019_0_158,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,4735.5,35,8.2,absolute,annual,1
MilandreCave.Affolter.2019_0_159,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,4770.5,35,8.3,absolute,annual,1
MilandreCave.Affolter.2019_0_160,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,4810,35,7.8,absolute,annual,1
MilandreCave.Affolter.2019_0_161,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,4853,35,8.4,absolute,annual,1
MilandreCave.Affolter.2019_0_162,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,4940,35,8.2,absolute,annual,1
MilandreCave.Affolter.2019_0_163,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,4990,35,8.5,absolute,annual,1
MilandreCave.Affolter.2019_0_164,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5039,35,8.4,absolute,annual,1
MilandreCave.Affolter.2019_0_165,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5084.5,35,8.2,absolute,annual,1
MilandreCave.Affolter.2019_0_166,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5125,35,8.1,absolute,annual,1
MilandreCave.Affolter.2019_0_167,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5162,35,8.5,absolute,annual,1
MilandreCave.Affolter.2019_0_168,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5198.5,35,8.5,absolute,annual,1
MilandreCave.Affolter.2019_0_169,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5248.5,35,8.4,absolute,annual,1
MilandreCave.Affolter.2019_0_170,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5293,35,8.4,absolute,annual,1
MilandreCave.Affolter.2019_0_171,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5335.5,35,8,absolute,annual,1
MilandreCave.Affolter.2019_0_172,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5380,35,8,absolute,annual,1
MilandreCave.Affolter.2019_0_173,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5439.5,35,8.4,absolute,annual,1
MilandreCave.Affolter.2019_0_174,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5518.5,35,8.3,absolute,annual,1
MilandreCave.Affolter.2019_0_175,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5607.5,35,8.2,absolute,annual,1
MilandreCave.Affolter.2019_0_176,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5765,35,8.6,absolute,annual,1
MilandreCave.Affolter.2019_0_177,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5827.5,35,8.3,absolute,annual,1
MilandreCave.Affolter.2019_0_178,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5863,35,8.5,absolute,annual,1
MilandreCave.Affolter.2019_0_179,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5883,35,8.2,absolute,annual,1
MilandreCave.Affolter.2019_0_180,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5900,35,7.8,absolute,annual,1
MilandreCave.Affolter.2019_0_181,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5915,35,7.9,absolute,annual,1
MilandreCave.Affolter.2019_0_182,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5928,35,8.2,absolute,annual,1
MilandreCave.Affolter.2019_0_183,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5937.5,35,8.4,absolute,annual,1
MilandreCave.Affolter.2019_0_184,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5955.5,35,7.9,absolute,annual,1
MilandreCave.Affolter.2019_0_185,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5967,35,8.4,absolute,annual,1
MilandreCave.Affolter.2019_0_186,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5979,35,8.1,absolute,annual,1
MilandreCave.Affolter.2019_0_187,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,5993,35,8.3,absolute,annual,1
MilandreCave.Affolter.2019_0_188,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6009.5,35,8.3,absolute,annual,1
MilandreCave.Affolter.2019_0_189,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6030,35,7.8,absolute,annual,1
MilandreCave.Affolter.2019_0_190,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6052.5,35,7.8,absolute,annual,1
MilandreCave.Affolter.2019_0_191,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6082.5,35,7.7,absolute,annual,1
MilandreCave.Affolter.2019_0_192,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6198.5,35,7.9,absolute,annual,1
MilandreCave.Affolter.2019_0_193,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6252.5,35,8.4,absolute,annual,1
MilandreCave.Affolter.2019_0_194,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6307.5,35,8.2,absolute,annual,1
MilandreCave.Affolter.2019_0_195,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6417,35,8.3,absolute,annual,1
MilandreCave.Affolter.2019_0_196,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6467.5,35,8.7,absolute,annual,1
MilandreCave.Affolter.2019_0_197,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6540,35,8.6,absolute,annual,1
MilandreCave.Affolter.2019_0_198,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6627.5,35,8.7,absolute,annual,1
MilandreCave.Affolter.2019_0_199,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6719,35,8.7,absolute,annual,1
MilandreCave.Affolter.2019_0_200,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6795.5,35,8.6,absolute,annual,1
MilandreCave.Affolter.2019_0_201,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6855,35,8.6,absolute,annual,1
MilandreCave.Affolter.2019_0_202,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6918,35,8.3,absolute,annual,1
MilandreCave.Affolter.2019_0_203,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,6973.5,35,8.6,absolute,annual,1
MilandreCave.Affolter.2019_0_204,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,7029.5,35,8.6,absolute,annual,1
MilandreCave.Affolter.2019_0_205,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,7093.5,35,8.6,absolute,annual,1
MilandreCave.Affolter.2019_0_206,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,7168.5,35,8.7,absolute,annual,1
MilandreCave.Affolter.2019_0_207,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,7241,35,8.5,absolute,annual,1
MilandreCave.Affolter.2019_0_208,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,7333.5,35,8.5,absolute,annual,1
MilandreCave.Affolter.2019_0_209,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,7421,35,8.6,absolute,annual,1
MilandreCave.Affolter.2019_0_210,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,7496,35,8.4,absolute,annual,1
MilandreCave.Affolter.2019_0_211,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,7574.5,35,8.7,absolute,annual,1
MilandreCave.Affolter.2019_0_212,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,7656,35,8.8,absolute,annual,1
MilandreCave.Affolter.2019_0_213,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,7787,35,8.8,absolute,annual,1
MilandreCave.Affolter.2019_0_214,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,7914,35,8,absolute,annual,1
MilandreCave.Affolter.2019_0_215,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,7971.5,35,8,absolute,annual,1
MilandreCave.Affolter.2019_0_216,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8027.5,35,7.5,absolute,annual,1
MilandreCave.Affolter.2019_0_217,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8147.5,35,6.7,absolute,annual,1
MilandreCave.Affolter.2019_0_218,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8246,35,7.5,absolute,annual,1
MilandreCave.Affolter.2019_0_219,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8341.5,35,7.9,absolute,annual,1
MilandreCave.Affolter.2019_0_220,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8416,35,7.7,absolute,annual,1
MilandreCave.Affolter.2019_0_221,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8497,35,7.6,absolute,annual,1
MilandreCave.Affolter.2019_0_222,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8567.5,35,8,absolute,annual,1
MilandreCave.Affolter.2019_0_223,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8608,35,8.2,absolute,annual,1
MilandreCave.Affolter.2019_0_224,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8645,35,8,absolute,annual,1
MilandreCave.Affolter.2019_0_225,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8681,35,8.1,absolute,annual,1
MilandreCave.Affolter.2019_0_226,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8714,35,8,absolute,annual,1
MilandreCave.Affolter.2019_0_227,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8749,35,7.9,absolute,annual,1
MilandreCave.Affolter.2019_0_228,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8792,35,8.6,absolute,annual,1
MilandreCave.Affolter.2019_0_229,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,8913.5,35,8.4,absolute,annual,1
MilandreCave.Affolter.2019_0_230,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9067.5,35,8.3,absolute,annual,1
MilandreCave.Affolter.2019_0_231,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9262,35,8.6,absolute,annual,1
MilandreCave.Affolter.2019_0_232,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9368,35,8.1,absolute,annual,1
MilandreCave.Affolter.2019_0_233,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9418.5,35,8.7,absolute,annual,1
MilandreCave.Affolter.2019_0_234,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9464.5,35,8.6,absolute,annual,1
MilandreCave.Affolter.2019_0_235,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9550,35,8.3,absolute,annual,1
MilandreCave.Affolter.2019_0_236,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9587.5,35,9.6,absolute,annual,1
MilandreCave.Affolter.2019_0_237,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9629,35,8.8,absolute,annual,1
MilandreCave.Affolter.2019_0_238,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9736.5,35,8.4,absolute,annual,1
MilandreCave.Affolter.2019_0_239,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9783,35,8.7,absolute,annual,1
MilandreCave.Affolter.2019_0_240,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9835.5,35,8.9,absolute,annual,1
MilandreCave.Affolter.2019_0_241,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9901,35,8.1,absolute,annual,1
MilandreCave.Affolter.2019_0_242,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9903,35,7.2,absolute,annual,1
MilandreCave.Affolter.2019_0_243,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,9974,35,7.3,absolute,annual,1
MilandreCave.Affolter.2019_0_244,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,10017.5,35,7.6,absolute,annual,1
MilandreCave.Affolter.2019_0_245,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,10212,35,7.3,absolute,annual,1
MilandreCave.Affolter.2019_0_246,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,10231,35,8.1,absolute,annual,1
MilandreCave.Affolter.2019_0_247,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,10517,35,7.2,absolute,annual,1
MilandreCave.Affolter.2019_0_248,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,10569,35,7.5,absolute,annual,1
MilandreCave.Affolter.2019_0_249,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,10974,35,6.3,absolute,annual,1
MilandreCave.Affolter.2019_0_250,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,11182.5,35,6.7,absolute,annual,1
MilandreCave.Affolter.2019_0_251,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,11326.5,35,7.3,absolute,annual,1
MilandreCave.Affolter.2019_0_252,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,11366,35,5.4,absolute,annual,1
MilandreCave.Affolter.2019_0_253,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,11420.5,35,6.3,absolute,annual,1
MilandreCave.Affolter.2019_0_254,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,11463,35,5.9,absolute,annual,1
MilandreCave.Affolter.2019_0_255,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,11493.5,35,6.3,absolute,annual,1
MilandreCave.Affolter.2019_0_256,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,11547.5,35,6.8,absolute,annual,1
MilandreCave.Affolter.2019_0_257,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,11600,35,6,absolute,annual,1
MilandreCave.Affolter.2019_0_258,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,11765,35,1.4,absolute,annual,1
MilandreCave.Affolter.2019_0_259,MilandreCave.Affolter.2019_0,MilandreCave.Affolter.2019,7.02,47.49,491,Speleothem,dD,11976,35,-0.2,absolute,annual,1
SaladaPequena.EPD_0_0,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,-40.98,90,25.47,absolute,warm,1
SaladaPequena.EPD_0_1,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,235.89,90,22.30142857,absolute,warm,1
SaladaPequena.EPD_0_3,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,512.76,90,22.86571429,absolute,warm,1
SaladaPequena.EPD_0_4,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,605.04,90,24.36285714,absolute,warm,1
SaladaPequena.EPD_0_5,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,697.33,90,23.19428571,absolute,warm,1
SaladaPequena.EPD_0_6,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,789.62,90,26.46142857,absolute,warm,1
SaladaPequena.EPD_0_7,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,881.91,90,26.98857143,absolute,warm,1
SaladaPequena.EPD_0_8,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,1158.78,90,25.93857143,absolute,warm,1
SaladaPequena.EPD_0_9,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,1366.34,90,21.55857143,absolute,warm,1
SaladaPequena.EPD_0_10,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,1470.12,90,19.14571429,absolute,warm,1
SaladaPequena.EPD_0_11,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,1573.9,90,19.91857143,absolute,warm,1
SaladaPequena.EPD_0_12,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,1677.68,90,21.28285714,absolute,warm,1
SaladaPequena.EPD_0_13,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,1781.46,90,22.83285714,absolute,warm,1
SaladaPequena.EPD_0_14,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,1885.24,90,21.93857143,absolute,warm,1
SaladaPequena.EPD_0_15,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,1989.02,90,22.71714286,absolute,warm,1
SaladaPequena.EPD_0_16,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,2092.8,90,22.74571429,absolute,warm,1
SaladaPequena.EPD_0_17,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,2196.58,90,23.05285714,absolute,warm,1
SaladaPequena.EPD_0_18,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,2291.98,90,24.41285714,absolute,warm,1
SaladaPequena.EPD_0_19,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,2382.35,90,24.25857143,absolute,warm,1
SaladaPequena.EPD_0_20,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,2472.73,90,22.15,absolute,warm,1
SaladaPequena.EPD_0_21,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,2563.1,90,25.91285714,absolute,warm,1
SaladaPequena.EPD_0_22,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,2653.48,90,23.04714286,absolute,warm,1
SaladaPequena.EPD_0_23,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,2743.86,90,23.56714286,absolute,warm,1
SaladaPequena.EPD_0_24,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,2834.23,90,25.58,absolute,warm,1
SaladaPequena.EPD_0_25,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,2924.61,90,23.74571429,absolute,warm,1
SaladaPequena.EPD_0_26,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,3014.98,90,24.97571429,absolute,warm,1
SaladaPequena.EPD_0_27,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,3105.36,90,25.17,absolute,warm,1
SaladaPequena.EPD_0_28,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,3195.74,90,25.87,absolute,warm,1
SaladaPequena.EPD_0_29,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,3286.11,90,25.30571429,absolute,warm,1
SaladaPequena.EPD_0_30,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,3376.49,90,25.17,absolute,warm,1
SaladaPequena.EPD_0_31,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,3557.24,90,25.76857143,absolute,warm,1
SaladaPequena.EPD_0_32,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,3647.61,90,23.07571429,absolute,warm,1
SaladaPequena.EPD_0_33,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,3737.99,90,24.98285714,absolute,warm,1
SaladaPequena.EPD_0_34,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,3828.37,90,20.88428571,absolute,warm,1
SaladaPequena.EPD_0_35,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,3918.74,90,18.39,absolute,warm,1
SaladaPequena.EPD_0_36,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,4009.12,90,22.46571429,absolute,warm,1
SaladaPequena.EPD_0_37,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,4099.49,90,20.67571429,absolute,warm,1
SaladaPequena.EPD_0_38,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,4189.87,90,22.01571429,absolute,warm,1
SaladaPequena.EPD_0_39,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,4280.25,90,19.08,absolute,warm,1
SaladaPequena.EPD_0_40,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,4370.62,90,17.68714286,absolute,warm,1
SaladaPequena.EPD_0_41,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,4461,90,16.55714286,absolute,warm,1
SaladaPequena.EPD_0_42,SaladaPequena.EPD_0,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,4596.56,90,23.98714286,absolute,warm,1
SaladaPequena.EPD_1_0,SaladaPequena.EPD_1,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,-40.98,90,16.82571429,absolute,annual,1
SaladaPequena.EPD_1_1,SaladaPequena.EPD_1,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,235.89,90,14.03571429,absolute,annual,1
SaladaPequena.EPD_1_2,SaladaPequena.EPD_1,SaladaPequena.EPD,-0.22,41.03,357,Lake sediment,pollen,420.47,90,18.42928572,absolute,annual,1
